split,class_label,record_id,chunk_id,chunk_file,sample_rate,window_sec,window_samples,start_sample,end_sample,original_split,original_chunk_file,source_mem_file,dataset_source,source_db,record_total_samples,settling_skip_samples,dropped_tail_samples,balanced_index,notes,start_sec,end_sec,native_fs,beat_count,normal_beat_count,abnormal_beat_count,abnormal_beat_ratio,rbbb_count,pvc_count,pac_sv_count,fusion_paced_unknown_count,afib_afl_overlap_sec,afib_afl_ratio,rhythm_labels,annotation_symbols,annotation_valid,annotation_weak,exclusion_reason,beat_annotation_file,rhythm_annotation_file
train,AFF,06453,912,train/AFF/06453/06453_w00912.mem,1000,30,30000,27362000,27391999,train,train/AFF/06453/06453_w00912.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1707,,27362.000,27392.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,920,test/AFF/06453/06453_w00920.mem,1000,30,30000,27602000,27631999,train,train/AFF/06453/06453_w00920.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1708,,27602.000,27632.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,928,train/AFF/06453/06453_w00928.mem,1000,30,30000,27842000,27871999,train,train/AFF/06453/06453_w00928.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1709,,27842.000,27872.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,935,val/AFF/06453/06453_w00935.mem,1000,30,30000,28052000,28081999,train,train/AFF/06453/06453_w00935.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1710,,28052.000,28082.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,943,train/AFF/06453/06453_w00943.mem,1000,30,30000,28292000,28321999,train,train/AFF/06453/06453_w00943.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1711,,28292.000,28322.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,951,test/AFF/06453/06453_w00951.mem,1000,30,30000,28532000,28561999,train,train/AFF/06453/06453_w00951.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1712,,28532.000,28562.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,958,train/AFF/06453/06453_w00958.mem,1000,30,30000,28742000,28771999,train,train/AFF/06453/06453_w00958.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1713,,28742.000,28772.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,966,val/AFF/06453/06453_w00966.mem,1000,30,30000,28982000,29011999,train,train/AFF/06453/06453_w00966.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1714,,28982.000,29012.000,250.0,29,29,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:29,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,974,train/AFF/06453/06453_w00974.mem,1000,30,30000,29222000,29251999,train,train/AFF/06453/06453_w00974.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1715,,29222.000,29252.000,250.0,29,29,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:29,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,981,test/AFF/06453/06453_w00981.mem,1000,30,30000,29432000,29461999,train,train/AFF/06453/06453_w00981.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1716,,29432.000,29462.000,250.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,989,train/AFF/06453/06453_w00989.mem,1000,30,30000,29672000,29701999,train,train/AFF/06453/06453_w00989.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1717,,29672.000,29702.000,250.0,32,32,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:32,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,997,val/AFF/06453/06453_w00997.mem,1000,30,30000,29912000,29941999,train,train/AFF/06453/06453_w00997.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1718,,29912.000,29942.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1005,train/AFF/06453/06453_w01005.mem,1000,30,30000,30152000,30181999,train,train/AFF/06453/06453_w01005.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1719,,30152.000,30182.000,250.0,33,33,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:33,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,1012,test/AFF/06453/06453_w01012.mem,1000,30,30000,30362000,30391999,train,train/AFF/06453/06453_w01012.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1720,,30362.000,30392.000,250.0,28,28,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:28,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1020,train/AFF/06453/06453_w01020.mem,1000,30,30000,30602000,30631999,train,train/AFF/06453/06453_w01020.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1721,,30602.000,30632.000,250.0,27,27,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:27,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,1028,val/AFF/06453/06453_w01028.mem,1000,30,30000,30842000,30871999,train,train/AFF/06453/06453_w01028.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1722,,30842.000,30872.000,250.0,28,28,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:28,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1035,train/AFF/06453/06453_w01035.mem,1000,30,30000,31052000,31081999,train,train/AFF/06453/06453_w01035.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1723,,31052.000,31082.000,250.0,29,29,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:29,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,1043,test/AFF/06453/06453_w01043.mem,1000,30,30000,31292000,31321999,train,train/AFF/06453/06453_w01043.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1724,,31292.000,31322.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1051,train/AFF/06453/06453_w01051.mem,1000,30,30000,31532000,31561999,train,train/AFF/06453/06453_w01051.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1725,,31532.000,31562.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,1058,val/AFF/06453/06453_w01058.mem,1000,30,30000,31742000,31771999,train,train/AFF/06453/06453_w01058.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1726,,31742.000,31772.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1066,train/AFF/06453/06453_w01066.mem,1000,30,30000,31982000,32011999,train,train/AFF/06453/06453_w01066.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1727,,31982.000,32012.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,1074,test/AFF/06453/06453_w01074.mem,1000,30,30000,32222000,32251999,train,train/AFF/06453/06453_w01074.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1728,,32222.000,32252.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1082,train/AFF/06453/06453_w01082.mem,1000,30,30000,32462000,32491999,train,train/AFF/06453/06453_w01082.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1729,,32462.000,32492.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06453,1089,val/AFF/06453/06453_w01089.mem,1000,30,30000,32672000,32701999,train,train/AFF/06453/06453_w01089.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1730,,32672.000,32702.000,250.0,30,30,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:30,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
train,AFF,06453,1097,train/AFF/06453/06453_w01097.mem,1000,30,30000,32912000,32941999,train,train/AFF/06453/06453_w01097.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1731,,32912.000,32942.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
test,AFF,06453,1105,test/AFF/06453/06453_w01105.mem,1000,30,30000,33152000,33181999,train,train/AFF/06453/06453_w01105.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06453.mem,fullrec_afe,afdb,33300000,2000,28000,1732,,33152.000,33182.000,250.0,31,31,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:31,0,0,aff_low_afib_afl_overlap,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06453.atr
val,AFF,06995,1205,val/AFF/06995/06995_w01205.mem,1000,30,30000,36152000,36181999,train,train/AFF/06995/06995_w01205.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06995.mem,fullrec_afe,afdb,36823040,2000,11040,1874,,36152.000,36182.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.atr
train,AFF,06995,1214,train/AFF/06995/06995_w01214.mem,1000,30,30000,36422000,36451999,train,train/AFF/06995/06995_w01214.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06995.mem,fullrec_afe,afdb,36823040,2000,11040,1875,,36422.000,36452.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.atr
test,AFF,06995,1222,test/AFF/06995/06995_w01222.mem,1000,30,30000,36662000,36691999,train,train/AFF/06995/06995_w01222.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\train\AFF\06995.mem,fullrec_afe,afdb,36823040,2000,11040,1876,,36662.000,36692.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\06995.atr
val,AFF,07162,1205,val/AFF/07162/07162_w01205.mem,1000,30,30000,36152000,36181999,train,train/AFF/07162/07162_w01205.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\AFF\07162.mem,fullrec_afe_remaining,afdb,36823040,2000,11040,2018,,36152.000,36182.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.atr
train,AFF,07162,1214,train/AFF/07162/07162_w01214.mem,1000,30,30000,36422000,36451999,train,train/AFF/07162/07162_w01214.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\AFF\07162.mem,fullrec_afe_remaining,afdb,36823040,2000,11040,2019,,36422.000,36452.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.atr
test,AFF,07162,1222,test/AFF/07162/07162_w01222.mem,1000,30,30000,36662000,36691999,train,train/AFF/07162/07162_w01222.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\AFF\07162.mem,fullrec_afe_remaining,afdb,36823040,2000,11040,2020,,36662.000,36692.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07162.atr
train,AFF,07859,992,train/AFF/07859/07859_w00992.mem,1000,30,30000,29762000,29791999,test,test/AFF/07859/07859_w00992.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\AFF\07859.mem,fullrec_afe,afdb,36823040,2000,11040,2137,,29762.000,29792.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07859.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07859.atr
val,AFF,07859,1001,val/AFF/07859/07859_w01001.mem,1000,30,30000,30032000,30061999,test,test/AFF/07859/07859_w01001.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\AFF\07859.mem,fullrec_afe,afdb,36823040,2000,11040,2138,,30032.000,30062.000,250.0,0,0,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07859.qrs,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\afdb\1.0.0\07859.atr
