case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,c24_mem_NSR,c24_mem_CHF,c24_mem_ARR,c24_mem_AFF,mem_file
782,NSR,0,0,1,1,73,71,0,119,752,537,71,71,70,43,19,7,1,0,0,0,0,0,0,0,0,0,0,0,36216,-71865,-25151,-27066,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,3046,119,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73,0,0,73,0,0,71,0,71,70,-25151,64971331,-79129185,-91865122,-89998531,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0198_NSR_19830_60s_52370000ms.mem
783,NSR,0,0,1,1,69,67,0,129,940,535,67,67,190,49,38,28,22,14,12,10,6,5,3,1,1,1,0,0,86731,-86944,-45755,-41069,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2667,129,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,69,0,0,69,0,0,67,0,67,190,-45755,64110115,-90581835,-76368623,-91818814,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0199_NSR_19830_60s_57400000ms.mem
784,CHF,1,0,1,0,101,94,5,201,5890,2213,94,99,169,54,20,12,11,11,9,8,8,7,6,5,5,5,4,4,-95778,-50203,-98321,-109719,0,0,0,0,101,4,24,3,0,4,0,0,0,0,0,0,2407,194,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,2,1,0,0,101,0,0,101,0,0,99,5,99,169,-98321,172369,-28764608,-84041765,-90544346,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0312_CHF_chf09_60s_150000ms.mem
785,CHF,1,1,1,1,103,91,10,201,5086,1666,90,101,318,69,48,34,26,22,18,14,13,13,13,12,12,10,8,6,-96300,-67213,-49290,-75272,4,0,0,0,103,10,168,4,0,8,0,0,0,0,0,0,5986,193,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,4,7,4,0,0,103,0,0,103,3,4,101,10,101,318,-49290,-50385238,-21284479,-37431238,-89664128,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0313_CHF_chf09_60s_1810000ms.mem
786,CHF,1,0,1,0,105,100,3,205,6318,2526,100,103,137,45,24,14,12,8,4,4,4,4,3,3,3,3,3,3,-67719,-13805,-162176,-154733,0,0,0,0,105,8,139,2,0,6,0,0,0,0,0,0,2810,202,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,1,0,0,0,105,0,0,105,0,0,103,3,103,137,-162176,20817961,-17248079,-99266663,-105980843,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0314_CHF_chf09_60s_4600000ms.mem
787,CHF,1,1,1,1,102,94,6,200,5997,1924,94,100,134,23,15,13,10,9,8,7,7,6,6,6,6,6,6,6,-27415,56937,-251221,-104966,3,0,0,0,102,9,147,2,0,8,0,0,0,0,0,0,2639,194,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1,2,1,0,0,102,0,0,102,4,3,100,6,100,134,-251221,-1090913,46969753,-129661863,-112540893,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0315_CHF_chf09_60s_12960000ms.mem
788,CHF,1,1,1,1,102,97,3,201,5873,2272,97,100,88,20,11,8,7,6,5,5,4,4,3,3,3,3,3,3,-7473,55950,-277067,-139355,0,0,0,0,102,10,154,2,0,9,0,0,0,0,0,0,2623,196,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,102,0,0,102,0,0,100,3,100,88,-277067,9640304,54307582,-149652934,-109596178,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0316_CHF_chf09_60s_13700000ms.mem
789,CHF,1,1,1,1,102,98,2,199,5878,2299,98,100,136,44,32,18,15,7,2,2,2,2,2,2,2,2,2,2,-56673,-20394,-146762,-157403,0,0,0,0,102,13,262,7,0,9,0,0,0,0,0,0,3230,193,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,3,5,3,0,0,102,0,0,102,0,0,100,2,100,136,-146762,-1491522,22928020,-116436135,-102657106,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0317_CHF_chf09_60s_16890000ms.mem
790,CHF,1,1,1,1,83,77,4,165,5035,1973,77,81,140,42,25,15,11,5,5,5,4,4,4,4,4,4,4,4,-50642,-6444,-107667,-158012,0,0,0,0,83,13,238,2,0,11,0,0,0,0,0,0,2686,159,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,3,9,3,0,0,83,0,0,83,0,0,81,4,81,140,-107667,-16709610,17164038,-74417478,-121957748,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0318_CHF_chf09_60s_20660000ms.mem
791,CHF,1,0,1,0,86,80,4,167,5156,2060,80,84,162,47,32,21,15,9,5,4,4,4,4,4,4,3,3,3,-60162,-24421,-93915,-164309,0,0,0,0,86,15,282,6,0,11,0,0,0,0,0,0,2769,164,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,3,0,0,0,86,0,0,86,0,0,84,4,84,162,-93915,2676561,-7511049,-79445526,-113342901,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0319_CHF_chf09_60s_20740000ms.mem
792,CHF,1,1,1,1,87,80,5,169,4811,1672,80,85,131,31,13,11,9,8,7,6,6,6,6,6,6,6,5,5,-40463,34240,-169733,-111872,1,0,0,0,87,13,279,2,0,12,0,0,0,0,0,0,2393,163,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1,2,1,0,0,87,0,0,87,2,1,85,5,85,131,-169733,-5058070,39276747,-119570007,-109484324,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0320_CHF_chf09_60s_21700000ms.mem
793,CHF,1,0,1,0,91,87,2,181,5566,2100,87,89,96,40,21,9,4,3,2,2,2,2,2,2,2,2,2,1,-58426,-11934,-126994,-156199,0,0,0,0,91,14,239,6,0,11,0,0,0,0,0,0,3135,175,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,4,0,0,0,91,0,0,91,0,0,89,2,89,96,-126994,10470885,-3752414,-95830570,-108849665,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0321_CHF_chf09_60s_36210000ms.mem
794,CHF,1,1,1,1,89,84,3,171,4466,436,84,87,75,23,5,5,5,5,4,4,4,4,4,4,2,2,2,2,-1960,29987,-180003,18609,0,0,0,0,89,8,113,2,0,6,0,0,0,0,0,0,3347,168,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,89,0,0,89,0,0,87,3,87,75,-180003,-50934143,69429673,-128373030,-84296275,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0322_CHF_chf09_60s_38950000ms.mem
795,CHF,1,1,1,1,96,92,2,189,4655,758,92,94,37,7,3,3,2,2,2,2,2,2,2,2,2,2,2,2,44114,89142,-291200,-20064,0,0,0,0,96,11,186,0,0,11,0,0,0,0,0,0,3192,184,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,1,1,0,0,96,0,0,96,0,0,94,2,94,37,-291200,-19950929,98476214,-173176543,-94890000,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0323_CHF_chf09_60s_43680000ms.mem
796,CHF,1,1,1,1,96,88,6,161,2828,364,88,94,115,16,11,11,11,8,7,7,7,6,6,5,5,5,5,5,30851,44633,-226041,41711,2,0,0,0,96,7,98,4,0,4,0,0,0,0,0,0,4618,159,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,96,0,0,96,1,2,94,6,94,115,-226041,-30479295,79251274,-159161219,-80596898,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0324_CHF_chf09_60s_44300000ms.mem
797,CHF,1,1,1,1,93,85,5,64,1975,489,85,91,81,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3710,110486,-243930,18272,2,0,0,0,92,6,94,0,0,6,0,0,0,0,0,0,3392,62,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,92,0,0,92,1,2,90,5,91,81,-243930,-52414214,95404949,-132518285,-103310584,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0325_CHF_chf09_60s_44820000ms.mem
798,CHF,1,1,1,1,100,91,7,195,4745,1092,91,98,127,17,9,9,9,9,8,8,8,8,7,7,7,7,7,7,-24536,118773,-272111,-74880,2,0,0,0,100,32,602,4,0,29,0,0,0,0,0,0,4294,186,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,100,0,0,100,5,2,98,7,98,127,-272111,-45328366,113532257,-156056292,-98549080,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0326_CHF_chf09_60s_48930000ms.mem
799,CHF,1,1,1,1,101,85,14,183,3775,1085,85,99,250,37,22,18,17,16,16,14,14,14,14,14,14,14,14,12,-75581,52537,-134493,-35604,8,0,0,0,101,18,311,3,0,17,0,0,0,0,0,0,4728,170,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,2,0,0,0,101,1,1,101,4,8,99,14,99,250,-134493,-46015049,43352321,-97907023,-90675058,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0327_CHF_chf09_60s_52950000ms.mem
800,CHF,1,3,1,0,101,52,47,102,2375,228,52,99,723,64,51,47,47,47,47,47,47,47,47,47,47,47,47,44,-322788,53850,54223,146947,30,0,0,0,101,1,2,1,0,0,0,0,0,0,0,0,3216,63,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,101,0,0,101,15,30,99,47,99,723,54223,-105318859,-79073067,-42466485,28890957,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0328_CHF_chf09_60s_56300000ms.mem
801,CHF,1,1,1,1,99,93,4,189,3618,351,92,97,110,34,10,7,6,6,6,6,6,5,5,5,5,3,3,3,495,-8488,-149301,52949,2,0,0,0,99,2,27,0,0,2,0,0,0,0,0,0,2901,182,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,1,0,0,0,99,0,0,99,1,2,97,4,97,110,-149301,-39365655,51102074,-149737273,-56860075,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0329_CHF_chf09_60s_58580000ms.mem
802,CHF,1,1,1,1,97,91,4,193,4431,723,91,95,85,24,8,5,4,4,4,4,4,4,4,4,4,4,4,4,2058,10624,-189163,23683,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,3680,188,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,97,0,0,97,0,0,95,4,95,85,-189163,-27101619,31052166,-128260973,-71134788,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0330_CHF_chf09_60s_58850000ms.mem
803,CHF,1,1,1,1,98,93,2,182,3447,372,93,96,54,22,6,2,2,2,2,2,2,2,2,2,2,2,2,2,28072,15709,-194485,44743,0,0,0,0,97,2,27,0,0,2,0,0,0,0,0,0,3293,176,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,97,0,0,97,0,0,95,2,96,54,-194485,-21030331,48884086,-157299415,-65197045,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0331_CHF_chf09_60s_66010000ms.mem
804,CHF,1,1,1,1,99,95,2,183,4994,802,95,97,70,24,6,4,4,4,4,4,4,3,3,2,2,2,2,2,-17483,17459,-196924,11170,0,0,0,0,99,8,101,5,0,3,0,0,0,0,0,0,4631,180,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,1,1,0,0,99,0,0,99,0,0,97,2,97,70,-196924,-41133861,62355194,-129760399,-87854127,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0332_CHF_chf09_60s_66810000ms.mem
805,CHF,1,1,1,1,101,94,4,194,3728,397,94,99,95,26,8,6,6,6,6,5,5,4,4,4,4,4,4,3,10375,7917,-189307,54456,0,0,0,0,100,5,66,2,0,3,0,0,0,0,0,0,2806,187,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,100,0,0,100,0,0,98,4,99,95,-189307,-31981834,55384250,-153958088,-62507048,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0333_CHF_chf09_60s_68380000ms.mem
806,CHF,1,1,1,1,126,124,0,2,36,1027,124,124,28,18,6,3,1,0,0,0,0,0,0,0,0,0,0,0,-5598,115368,-313325,32265,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,4328,2,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,126,0,0,126,0,0,124,0,124,28,-313325,-14767543,71020048,-165301456,-85955961,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0334_CHF_chf10_60s_610000ms.mem
807,CHF,1,0,1,0,122,120,0,144,1531,1542,120,120,157,65,47,20,19,6,0,0,0,0,0,0,0,0,0,0,-23101,-70977,-87088,-53498,0,0,0,0,122,3,65,0,0,3,0,0,0,0,0,0,4063,144,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,122,0,0,122,0,0,120,0,120,157,-87088,28661643,-51342464,-105134944,-69626083,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0335_CHF_chf10_60s_1520000ms.mem
808,CHF,1,0,1,0,122,120,0,169,1807,1268,120,120,140,74,43,13,9,1,0,0,0,0,0,0,0,0,0,0,-45974,-122630,-16843,-13253,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,3208,169,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,122,0,0,122,0,0,120,0,120,140,-16843,23621185,-78580133,-100439471,-44001955,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0336_CHF_chf10_60s_1620000ms.mem
809,CHF,1,0,1,0,124,122,0,71,639,1131,121,122,100,47,22,9,8,5,2,2,2,2,1,0,0,0,0,0,-35542,-2492,-164396,17602,0,0,0,0,123,2,12,2,0,0,0,0,0,0,0,0,4636,71,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,1,0,0,0,123,0,0,123,0,0,122,0,122,100,-164396,8443734,4953561,-141687738,-69485076,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0337_CHF_chf10_60s_7550000ms.mem
810,CHF,1,1,1,1,123,121,0,0,212,120,121,121,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,137185,-323150,113952,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,3288,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,123,0,0,123,0,0,121,0,121,10,-323150,-109255036,173207695,-190410082,-68415232,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0338_CHF_chf10_60s_16080000ms.mem
811,CHF,1,1,1,1,121,119,0,0,1281,235,119,119,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12056,149778,-330247,99180,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,3157,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,121,0,0,119,0,119,8,-330247,-107574380,173254620,-189163607,-72544669,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0339_CHF_chf10_60s_17300000ms.mem
812,CHF,1,1,1,1,125,123,0,198,3114,244,123,123,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83523,73549,-359094,105668,0,0,0,0,125,1,5,1,0,0,0,0,0,0,0,0,3034,198,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,125,0,0,125,0,0,123,0,123,4,-359094,-43041588,116884981,-223486785,-41917911,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0340_CHF_chf10_60s_20860000ms.mem
813,CHF,1,1,1,1,108,81,24,52,1723,170,81,106,381,31,25,25,25,25,25,25,25,25,25,25,25,25,25,25,-163523,108567,-147507,131257,14,0,0,0,107,1,4,1,0,0,0,0,0,0,0,0,1142,52,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,107,0,0,107,13,14,105,24,106,381,-147507,-105918143,58562812,-117305476,-32264209,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0341_CHF_chf10_60s_21380000ms.mem
814,CHF,1,1,1,1,130,126,2,0,132,149,126,128,49,13,5,4,3,3,3,2,2,2,2,2,2,2,2,2,-10762,138641,-329946,129541,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,5091,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,130,0,0,130,0,0,128,2,128,49,-329946,-113548218,183348909,-205615432,-58945429,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0342_CHF_chf10_60s_31570000ms.mem
815,CHF,1,1,1,1,123,119,2,0,1,418,119,121,36,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,768,155046,-343504,82268,0,0,0,0,123,4,48,0,0,4,0,0,0,0,0,0,4776,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,123,0,0,123,0,0,121,2,121,36,-343504,-103272004,193231914,-192274912,-91505745,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0343_CHF_chf10_60s_34210000ms.mem
816,CHF,1,1,1,1,115,99,14,0,0,97,99,113,379,72,58,45,28,25,22,17,14,14,14,14,14,14,14,14,-134265,-25370,-19273,123208,0,0,0,0,115,1,2,1,0,0,0,0,0,0,0,0,3795,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,115,0,0,115,0,0,113,14,113,379,-19273,-121199743,30697342,-82710851,-27651806,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0344_CHF_chf10_60s_37180000ms.mem
817,CHF,1,1,1,1,121,113,6,12,564,213,113,119,133,29,13,11,10,8,7,7,6,6,6,6,6,6,6,6,-62521,91046,-227132,120317,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,4443,12,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,121,0,0,121,0,0,119,6,119,133,-227132,-105225317,135787195,-174278365,-52037308,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0345_CHF_chf10_60s_39820000ms.mem
818,CHF,1,1,1,1,126,122,2,12,1275,175,122,124,38,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-23292,146689,-331055,121491,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,4146,12,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,126,0,0,126,0,0,124,2,124,38,-331055,-113825318,176935648,-196388985,-62982010,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0346_CHF_chf10_60s_40370000ms.mem
819,CHF,1,1,1,1,121,119,0,0,67,119,119,119,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4102,119119,-290665,110213,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,4086,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,121,0,0,119,0,119,17,-290665,-108562398,159619815,-179843373,-66782087,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0347_CHF_chf10_60s_44680000ms.mem
820,CHF,1,1,1,1,126,124,0,0,261,229,124,124,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21586,164745,-375477,105081,0,0,0,0,126,1,9,0,0,1,0,0,0,0,0,0,5547,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,126,0,0,126,0,0,124,0,124,2,-375477,-106984566,193081872,-205236724,-74466532,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0348_CHF_chf10_60s_48060000ms.mem
821,CHF,1,1,1,1,124,112,10,0,302,111,111,122,157,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-73867,133097,-278342,153195,0,0,0,0,123,1,2,1,0,0,0,0,0,0,0,0,3946,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,123,0,0,123,0,0,122,10,122,157,-278342,-135238562,164065952,-176639806,-47942387,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0349_CHF_chf10_60s_50620000ms.mem
822,CHF,1,1,1,1,128,126,0,4,177,209,126,126,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9430,145565,-349193,114697,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,4951,4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,128,0,0,128,0,0,126,0,126,8,-349193,-94856162,173092622,-203127183,-68345148,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0350_CHF_chf10_60s_51900000ms.mem
823,CHF,1,1,1,1,129,127,0,0,498,126,127,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17899,169948,-385202,122661,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,4641,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,129,0,0,127,0,127,1,-385202,-111550968,199733342,-211654632,-70032580,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0352_CHF_chf10_60s_54460000ms.mem
824,CHF,1,1,1,1,130,128,0,4,591,154,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20564,172389,-393656,121739,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,4714,4,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,129,0,0,129,0,0,128,0,128,0,-393656,-111162467,202424833,-214482913,-70218565,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0353_CHF_chf10_60s_54490000ms.mem
825,CHF,1,1,1,1,123,120,0,0,176,118,120,121,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26327,156596,-360456,110493,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,3439,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,122,0,0,120,0,120,2,-360456,-106541590,187526272,-200608766,-73879250,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/test/0354_CHF_chf10_60s_55720000ms.mem
