case_id,split,class_label,class_id,record_id,chunk_id,chunk_file,start_sample,end_sample,start_sec,end_sec,source_db,pred_class,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
1838,train,AFF,3,06995,685,train/AFF/06995/06995_w00685.mem,20552000,20581999,20552.000,20582.000,afdb,3,AFF,1,-29961207,-108370855,-33792427,-24863259,43,28,13,85,1420,316,28,41,308,36,33,31,30,29,23,21,20,16,15,13,13,11,9,8,0,43,0,0,0,0,0,1641,85,212,46,0,0,0,0,0,43,0,0,43,7,0,41,13,41,308,1381,16,41,3170,1923,2889,0,0,42,42,0
1840,train,AFF,3,06995,702,train/AFF/06995/06995_w00702.mem,21062000,21091999,21062.000,21092.000,afdb,0,NSR,1,5788960,-116518092,-10206590,-79750612,43,37,4,85,1450,444,37,41,147,35,22,12,12,10,10,7,6,6,5,5,5,4,4,4,1,43,0,0,0,0,0,1611,85,223,47,0,0,0,0,0,43,0,0,43,5,1,41,4,41,147,1373,16,41,975,917,3072,0,0,15,15,0
1842,train,AFF,3,06995,720,train/AFF/06995/06995_w00720.mem,21602000,21631999,21602.000,21632.000,afdb,3,AFF,1,-50339854,-118125077,-49753231,21326837,51,28,21,96,1247,224,28,49,452,44,40,40,37,36,34,30,27,27,26,24,23,23,21,20,5,51,0,0,0,0,0,1624,96,198,66,0,0,0,0,0,51,0,0,51,6,5,49,21,49,452,1244,16,49,4285,2361,2048,0,0,62,62,0
1844,train,AFF,3,06995,737,train/AFF/06995/06995_w00737.mem,22112000,22141999,22112.000,22142.000,afdb,0,NSR,1,10327518,-91701532,-48342928,-69581453,47,39,6,92,1033,269,39,45,179,31,18,17,14,14,12,12,12,10,10,7,7,6,5,4,1,47,0,0,0,0,0,1463,92,170,63,0,0,0,0,0,47,0,0,47,2,1,45,6,45,179,1021,16,45,1333,1018,1765,0,0,21,21,0
1846,train,AFF,3,06995,754,train/AFF/06995/06995_w00754.mem,22622000,22651999,22622.000,22652.000,afdb,2,ARR,1,-23427594,-108289415,-11409003,-56461662,43,32,9,85,1336,346,32,41,208,35,28,23,13,12,12,11,10,10,10,10,9,9,8,8,0,43,0,0,0,0,0,1574,85,217,48,0,0,0,0,0,43,0,0,43,4,0,41,9,41,208,1311,16,41,2195,1298,2768,0,0,21,21,0
1848,train,AFF,3,06995,771,train/AFF/06995/06995_w00771.mem,23132000,23161999,23132.000,23162.000,afdb,3,AFF,1,-53135331,-97997861,-24213514,-19911758,44,28,14,84,1336,268,27,42,341,36,35,34,32,29,27,20,19,19,19,17,15,14,13,12,4,43,1,11,0,0,1,2070,82,194,44,0,1,0,0,0,43,0,0,43,6,4,42,14,42,341,1657,12,42,3333,2078,2541,227,0,49,47,2
1850,train,AFF,3,06995,788,train/AFF/06995/06995_w00788.mem,23642000,23671999,23642.000,23672.000,afdb,2,ARR,1,-27296834,-95993336,-10512013,-64614743,42,33,7,83,1350,363,33,40,170,28,20,16,14,11,11,11,9,9,8,7,7,7,6,6,2,42,0,0,0,0,0,1539,83,200,45,0,0,0,0,0,42,0,0,42,1,2,40,7,40,170,1288,16,40,1750,1088,2816,0,0,20,20,0
1852,train,AFF,3,06995,805,train/AFF/06995/06995_w00805.mem,24152000,24181999,24152.000,24182.000,afdb,2,ARR,1,-31693512,-97914924,-10819167,-59185990,43,32,9,85,1418,340,32,41,190,31,22,15,15,13,12,12,11,10,10,9,8,8,7,7,2,43,0,0,0,0,0,1584,85,210,49,0,0,0,0,0,43,0,0,43,2,2,41,9,41,190,1362,16,41,2195,1186,2720,0,0,24,24,0
1854,train,AFF,3,06995,822,train/AFF/06995/06995_w00822.mem,24662000,24691999,24662.000,24692.000,afdb,2,ARR,1,-56913878,-109081291,919690,-33983605,46,30,14,87,1486,346,30,44,292,38,31,27,24,22,19,18,16,16,15,14,13,13,13,13,4,46,0,0,0,0,0,2506,87,237,54,0,1,0,0,0,46,0,0,46,21,4,44,14,44,292,2200,8,44,3181,1698,2952,0,0,40,40,0
1856,train,AFF,3,06995,839,train/AFF/06995/06995_w00839.mem,25172000,25201999,25172.000,25202.000,afdb,2,ARR,1,-47069788,-105477557,1685518,-47041982,56,43,11,109,1714,535,43,54,323,46,39,31,27,27,26,21,20,16,12,12,12,12,12,10,4,56,0,0,0,0,0,1690,109,319,63,0,1,0,0,0,56,0,0,56,2,4,54,11,54,323,1280,20,54,2037,1531,3185,0,0,42,42,0
1858,train,AFF,3,06995,856,train/AFF/06995/06995_w00856.mem,25682000,25711999,25682.000,25712.000,afdb,2,ARR,1,-28652196,-90212960,-25685258,-55324958,49,37,10,97,1547,404,37,47,254,38,33,27,21,18,17,14,13,13,13,10,10,9,9,9,0,49,3,14,3,0,0,1580,97,254,53,0,0,0,0,0,49,0,0,49,0,0,47,10,47,254,1259,20,47,2127,1383,2795,612,0,34,28,6
1860,train,AFF,3,06995,873,train/AFF/06995/06995_w00873.mem,26192000,26221999,26192.000,26222.000,afdb,3,AFF,1,-46910653,-124029957,-42331489,16505359,51,28,21,99,1603,332,28,49,452,46,44,42,39,35,32,29,27,27,27,23,22,21,20,18,6,51,0,0,0,0,0,1907,99,244,54,0,0,0,0,0,51,0,0,51,9,6,49,21,49,452,1534,16,49,4285,2361,3035,0,0,62,62,0
1862,train,AFF,3,06995,890,train/AFF/06995/06995_w00890.mem,26702000,26731999,26702.000,26732.000,afdb,3,AFF,1,-61682206,-114081815,-41827373,20615716,50,26,22,97,1601,286,26,48,434,44,41,36,35,32,28,28,28,27,25,25,23,21,21,20,4,50,0,0,0,0,0,1933,97,247,56,1,1,1,0,0,50,0,0,50,14,4,48,22,48,434,1545,16,48,4583,2314,2816,0,178,59,58,1
1864,train,AFF,3,06995,907,train/AFF/06995/06995_w00907.mem,27212000,27241999,27212.000,27242.000,afdb,3,AFF,1,-56457490,-113184684,-56360259,28878650,49,18,29,95,1570,195,18,47,523,43,43,42,40,40,39,36,35,35,33,30,28,27,27,25,7,49,1,12,0,0,1,1606,95,233,58,0,0,0,0,0,49,0,0,49,4,7,47,29,47,523,1239,20,47,6170,2848,2773,204,0,78,76,2
1866,train,AFF,3,06995,924,train/AFF/06995/06995_w00924.mem,27722000,27751999,27722.000,27752.000,afdb,3,AFF,1,-61575721,-116730596,-21357303,2005115,52,29,21,95,1494,300,28,50,434,47,44,38,37,33,33,28,28,27,24,23,23,21,14,14,6,51,0,0,0,0,0,1460,93,227,56,0,1,0,0,0,51,0,0,51,9,6,50,21,50,434,1150,20,50,4200,2222,2742,0,0,60,60,0
1868,train,AFF,3,06995,941,train/AFF/06995/06995_w00941.mem,28232000,28261999,28232.000,28262.000,afdb,3,AFF,1,-46218017,-103200252,-31267260,-18839671,64,48,14,103,1312,383,48,62,406,56,49,45,37,34,29,25,23,21,17,15,15,14,13,13,4,64,0,0,0,0,0,1884,103,235,67,0,0,0,0,0,64,0,0,64,2,4,62,14,62,406,1369,16,62,2258,1676,2042,0,0,52,52,0
1870,train,AFF,3,06995,958,train/AFF/06995/06995_w00958.mem,28742000,28771999,28742.000,28772.000,afdb,3,AFF,1,-59120501,-109336767,-53001314,24334094,59,32,25,107,1390,256,32,57,516,52,49,48,41,38,37,33,33,30,29,29,26,26,25,20,7,58,1,11,0,0,1,1962,103,216,66,0,0,0,0,0,58,0,0,58,15,7,57,25,57,516,1423,16,57,4385,2317,2048,169,0,72,70,2
1872,train,AFF,3,06995,975,train/AFF/06995/06995_w00975.mem,29252000,29281999,29252.000,29282.000,afdb,3,AFF,1,-43895902,-121230410,-29908486,-1144882,46,25,19,89,1144,199,25,44,373,41,37,35,31,30,29,25,22,20,19,19,18,18,15,14,4,46,0,0,0,0,0,1705,89,164,57,0,0,0,0,0,46,0,0,46,5,4,44,19,44,373,1198,16,44,4318,2170,2037,0,0,53,53,0
1874,train,AFF,3,06995,992,train/AFF/06995/06995_w00992.mem,29762000,29791999,29762.000,29792.000,afdb,3,AFF,1,-37812645,-102752350,-65255075,11570287,48,24,21,92,1104,181,24,46,419,40,37,36,34,33,32,31,30,25,24,23,20,20,18,16,7,47,0,0,0,0,0,2157,91,155,51,1,1,1,0,0,47,0,0,47,10,7,45,21,46,419,1675,12,45,4666,2331,1930,0,196,62,61,1
1876,train,AFF,3,06995,1009,train/AFF/06995/06995_w01009.mem,30272000,30301999,30272.000,30302.000,afdb,3,AFF,1,-26135812,-126872301,-67602253,25293413,48,24,22,95,1187,192,24,46,439,44,42,38,37,33,33,30,29,28,24,23,22,20,19,17,6,48,0,0,0,0,0,1733,95,161,61,0,0,0,0,0,48,0,0,48,17,6,46,22,46,439,1198,16,46,4782,2443,2048,0,0,61,61,0
1878,train,AFF,3,06995,1026,train/AFF/06995/06995_w01026.mem,30782000,30811999,30782.000,30812.000,afdb,3,AFF,1,-28801510,-108102838,-54893013,-5946197,49,28,19,93,1043,207,28,47,409,44,40,39,36,34,32,27,24,23,21,21,20,19,16,13,2,49,1,3,1,0,0,1583,93,157,58,0,0,0,0,0,49,0,0,49,1,2,47,19,47,409,1046,16,47,4042,2227,1892,204,0,57,55,2
1880,train,AFF,3,06995,1043,train/AFF/06995/06995_w01043.mem,31292000,31321999,31292.000,31322.000,afdb,3,AFF,1,-18900853,-126711927,-54119478,5379570,46,28,16,89,1100,251,28,44,399,44,42,40,36,34,31,29,26,23,18,17,16,15,14,14,6,46,0,0,0,0,0,2127,89,147,50,0,0,0,0,0,46,0,0,46,10,6,44,16,44,399,1640,12,44,3636,2321,2294,0,0,56,56,0
1882,train,AFF,3,06995,1060,train/AFF/06995/06995_w01060.mem,31802000,31831999,31802.000,31832.000,afdb,3,AFF,1,-51654056,-101746996,-35593318,-9913715,58,39,17,101,1289,310,39,56,399,48,46,41,34,29,27,25,24,22,21,17,17,17,16,15,2,58,1,4,1,0,0,1901,101,201,58,0,0,0,0,0,58,0,0,58,2,2,56,17,56,399,1350,16,56,3035,1824,2034,172,0,50,48,2
1884,train,AFF,3,06995,1077,train/AFF/06995/06995_w01077.mem,32312000,32341999,32312.000,32342.000,afdb,3,AFF,1,-46831859,-104690350,-65627422,18359618,61,35,24,105,1253,252,35,59,524,54,49,47,45,43,39,37,37,34,30,25,23,23,20,18,5,61,3,9,3,0,0,2125,105,201,70,0,0,0,0,0,61,0,0,61,6,5,59,24,59,524,1414,16,59,4067,2273,1843,491,0,78,72,6
1886,train,AFF,3,06995,1094,train/AFF/06995/06995_w01094.mem,32822000,32851999,32822.000,32852.000,afdb,3,AFF,1,-27478257,-115202622,-54103270,1408379,51,31,18,99,1149,230,31,49,429,45,44,42,41,35,34,31,28,27,21,19,18,17,14,13,6,51,0,0,0,0,0,2269,99,173,56,0,0,0,0,0,51,0,0,51,8,6,49,18,49,429,1767,12,49,3673,2241,1899,0,0,59,59,0
1888,train,AFF,3,06995,1111,train/AFF/06995/06995_w01111.mem,33332000,33361999,33332.000,33362.000,afdb,3,AFF,1,-37238140,-104270379,-64561130,10145323,52,29,21,89,1082,205,29,50,468,46,45,43,39,36,33,32,31,29,27,25,23,21,20,18,7,52,2,14,1,0,1,1646,89,191,66,0,0,0,0,0,52,0,0,52,8,7,50,21,50,468,1146,16,50,4200,2396,1809,384,0,68,64,4
1890,train,AFF,3,06995,1129,train/AFF/06995/06995_w01129.mem,33872000,33901999,33872.000,33902.000,afdb,3,AFF,1,-34064720,-112896970,-66019795,17467561,49,26,21,83,881,156,26,47,441,45,43,42,37,35,33,31,29,26,24,23,21,19,17,16,6,49,0,0,0,0,0,2151,83,153,56,0,0,0,0,0,49,0,0,49,13,6,47,21,47,441,1517,12,47,4468,2402,1536,0,0,62,62,0
1892,train,AFF,3,06995,1146,train/AFF/06995/06995_w01146.mem,34382000,34411999,34382.000,34412.000,afdb,3,AFF,1,-27033208,-121905970,-53220701,7569978,50,29,18,94,970,192,29,48,447,46,44,43,40,37,35,29,28,25,24,23,21,20,18,14,9,49,0,0,0,0,0,1362,92,150,53,0,0,0,0,0,49,0,0,49,9,9,47,18,48,447,976,16,47,3829,2384,1694,0,0,64,64,0
1894,train,AFF,3,06995,1163,train/AFF/06995/06995_w01163.mem,34892000,34921999,34892.000,34922.000,afdb,3,AFF,1,-33589348,-124402220,-39957061,2037448,56,33,21,109,1193,229,32,54,458,50,47,45,42,36,31,31,30,26,24,23,21,19,18,15,10,55,0,0,0,0,0,1914,109,181,59,0,0,0,0,0,55,0,0,55,13,10,54,21,54,458,1272,16,54,3888,2171,1832,0,0,67,67,0
1896,train,AFF,3,06995,1180,train/AFF/06995/06995_w01180.mem,35402000,35431999,35402.000,35432.000,afdb,3,AFF,1,-56763451,-124499053,-40076058,23993670,51,22,27,95,1619,247,22,49,511,48,43,42,39,38,36,35,34,33,31,28,27,27,25,25,9,51,1,14,0,0,1,2100,95,256,62,0,0,0,0,0,51,0,0,51,20,9,49,27,49,511,1628,16,49,5510,2669,2874,196,0,76,74,2
1898,train,AFF,3,06995,1197,train/AFF/06995/06995_w01197.mem,35912000,35941999,35912.000,35942.000,afdb,3,AFF,1,-63127526,-116514224,-21711778,3761631,50,26,21,94,1529,286,26,48,444,44,38,37,36,32,30,30,30,30,28,25,24,21,20,19,8,49,1,3,1,0,0,2046,93,230,51,0,1,0,0,0,49,0,0,49,20,8,47,21,48,444,1552,16,47,4468,2368,2816,200,0,63,61,2
1899,train,AFF,3,07162,4,train/AFF/07162/07162_w00004.mem,122000,151999,122.000,152.000,afdb,2,ARR,1,-35620440,-77540756,6505905,-84678956,5,0,3,0,0,0,0,3,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,0,0,0,0,0,48,0,0,6,0,0,0,0,0,5,0,0,5,2,2,3,3,3,45,12,4,3,10000,3840,0,0,0,8,8,0
1901,train,AFF,3,07162,21,train/AFF/07162/07162_w00021.mem,632000,661999,632.000,662.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1903,train,AFF,3,07162,38,train/AFF/07162/07162_w00038.mem,1142000,1171999,1142.000,1172.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1905,train,AFF,3,07162,55,train/AFF/07162/07162_w00055.mem,1652000,1681999,1652.000,1682.000,afdb,1,CHF,1,-40578212,5853848,-40314318,-126607891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
1907,train,AFF,3,07162,72,train/AFF/07162/07162_w00072.mem,2162000,2191999,2162.000,2192.000,afdb,1,CHF,1,-40578212,5853848,-40314318,-126607891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
1909,train,AFF,3,07162,89,train/AFF/07162/07162_w00089.mem,2672000,2701999,2672.000,2702.000,afdb,1,CHF,1,-40578212,5853848,-40314318,-126607891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
1911,train,AFF,3,07162,106,train/AFF/07162/07162_w00106.mem,3182000,3211999,3182.000,3212.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
1913,train,AFF,3,07162,123,train/AFF/07162/07162_w00123.mem,3692000,3721999,3692.000,3722.000,afdb,2,ARR,1,-45961462,-63041549,-38462909,-45029384,5,0,3,0,0,0,0,3,30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,0,0,0,0,0,20,0,0,6,0,0,0,0,0,5,0,0,5,3,0,3,3,3,30,14,4,3,10000,2560,0,0,0,5,5,0
1915,train,AFF,3,07162,140,train/AFF/07162/07162_w00140.mem,4202000,4231999,4202.000,4232.000,afdb,1,CHF,1,-40578212,5853848,-40314318,-126607891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
1917,train,AFF,3,07162,157,train/AFF/07162/07162_w00157.mem,4712000,4741999,4712.000,4742.000,afdb,1,CHF,1,-40647818,5946663,-40417168,-126477449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
1919,train,AFF,3,07162,174,train/AFF/07162/07162_w00174.mem,5222000,5251999,5222.000,5252.000,afdb,2,ARR,1,-62241095,-70158902,-28651594,-31702703,10,0,8,0,0,0,0,8,90,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,10,0,0,0,0,0,15,0,0,14,0,0,0,0,0,10,0,0,10,3,2,8,8,8,90,27,4,8,10000,2880,0,0,0,16,16,0
1921,train,AFF,3,07162,191,train/AFF/07162/07162_w00191.mem,5732000,5761999,5732.000,5762.000,afdb,1,CHF,1,-40647818,5946663,-40417168,-126477449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1923,train,AFF,3,07162,208,train/AFF/07162/07162_w00208.mem,6242000,6271999,6242.000,6272.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1925,train,AFF,3,07162,225,train/AFF/07162/07162_w00225.mem,6752000,6781999,6752.000,6782.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1927,train,AFF,3,07162,242,train/AFF/07162/07162_w00242.mem,7262000,7291999,7262.000,7292.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1929,train,AFF,3,07162,259,train/AFF/07162/07162_w00259.mem,7772000,7801999,7772.000,7802.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1931,train,AFF,3,07162,276,train/AFF/07162/07162_w00276.mem,8282000,8311999,8282.000,8312.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
1933,train,AFF,3,07162,293,train/AFF/07162/07162_w00293.mem,8792000,8821999,8792.000,8822.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
1935,train,AFF,3,07162,311,train/AFF/07162/07162_w00311.mem,9332000,9361999,9332.000,9362.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1937,train,AFF,3,07162,328,train/AFF/07162/07162_w00328.mem,9842000,9871999,9842.000,9872.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1939,train,AFF,3,07162,345,train/AFF/07162/07162_w00345.mem,10352000,10381999,10352.000,10382.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1941,train,AFF,3,07162,362,train/AFF/07162/07162_w00362.mem,10862000,10891999,10862.000,10892.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1943,train,AFF,3,07162,379,train/AFF/07162/07162_w00379.mem,11372000,11401999,11372.000,11402.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1945,train,AFF,3,07162,396,train/AFF/07162/07162_w00396.mem,11882000,11911999,11882.000,11912.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1947,train,AFF,3,07162,413,train/AFF/07162/07162_w00413.mem,12392000,12421999,12392.000,12422.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1949,train,AFF,3,07162,430,train/AFF/07162/07162_w00430.mem,12902000,12931999,12902.000,12932.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1951,train,AFF,3,07162,447,train/AFF/07162/07162_w00447.mem,13412000,13441999,13412.000,13442.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
1953,train,AFF,3,07162,464,train/AFF/07162/07162_w00464.mem,13922000,13951999,13922.000,13952.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1955,train,AFF,3,07162,481,train/AFF/07162/07162_w00481.mem,14432000,14461999,14432.000,14462.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1957,train,AFF,3,07162,498,train/AFF/07162/07162_w00498.mem,14942000,14971999,14942.000,14972.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1959,train,AFF,3,07162,515,train/AFF/07162/07162_w00515.mem,15452000,15481999,15452.000,15482.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1961,train,AFF,3,07162,532,train/AFF/07162/07162_w00532.mem,15962000,15991999,15962.000,15992.000,afdb,1,CHF,1,-40508606,5761033,-40211468,-126738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
